antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'weaptype1_txt_Explosives', 'targtype1_txt_Military'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s', 'success_Success'})",0.0724705905428797,0.21843172445582085,0.04241630747654844,0.5852899384261452,2.679509763905763,1.0,0.026586431411935525,1.8846137288737843,0.6757709217311116,0.1706989777795319,0.46938728892865256,0.389737796690904
"frozenset({'weaptype1_txt_Explosives', 'region_txt_Middle East & North Africa', 'success_Success'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.15370885250403324,0.25807748699314964,0.10598192525903369,0.6894978625661966,2.671669933706765,1.0,0.06631313087619209,2.389428037882742,0.7393463451298111,0.3465676763465516,0.5814898025193954,0.5500785911728949
"frozenset({'weaptype1_txt_Firearms', 'success_Success', 'targtype1_txt_Private Citizens & Property'})",frozenset({'attacktype1_txt_Armed Assault'}),0.0778106320274995,0.236016103485983,0.049026386375783965,0.6300731031005798,2.669619122569744,1.0,0.0306618241948719,2.0652293815816734,0.6781847109227124,0.18514471954223066,0.515792284906318,0.41889892715021515
"frozenset({'weaptype1_txt_Explosives', 'region_txt_Middle East & North Africa'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.1763537667152125,0.25807748699314964,0.1213841936733503,0.6882994105216327,2.6670261654396175,1.0,0.0758712567377121,2.380240968579693,0.7588822997559772,0.38775062656641607,0.5798744693497537,0.5793197603624693
frozenset({'attacktype1_txt_Armed Assault'}),frozenset({'weaptype1_txt_Firearms'}),0.236016103485983,0.32280035894493725,0.20298041984788973,0.8600278406847978,2.664271636796723,1.0,0.12679433692582895,4.838102408137336,0.8176388259093567,0.5704324339222226,0.7933073929319743,0.7444194255148913
frozenset({'weaptype1_txt_Firearms'}),frozenset({'attacktype1_txt_Armed Assault'}),0.32280035894493725,0.236016103485983,0.20298041984788973,0.6288110103449848,2.664271636796723,1.0,0.12679433692582895,2.058207322431808,0.9224205954778191,0.5704324339222226,0.5141402962173497,0.7444194255148913
"frozenset({'success_Success', 'attacktype1_txt_Armed Assault'})",frozenset({'weaptype1_txt_Firearms'}),0.22095708842696796,0.32280035894493725,0.1900152502562141,0.859964491788726,2.664075388885851,1.0,0.1186902228005606,4.835913760054057,0.8017982550663442,0.5371574321795423,0.7932138475544649,0.724305416533443
frozenset({'weaptype1_txt_Firearms'}),"frozenset({'success_Success', 'attacktype1_txt_Armed Assault'})",0.32280035894493725,0.22095708842696796,0.1900152502562141,0.5886463412781601,2.664075388885851,1.0,0.1186902228005606,1.8938519083400838,0.9223797669884951,0.5371574321795423,0.47197560928801646,0.724305416533443
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_Middle East & North Africa', 'casualty_level_1_Low_1_5'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.06169733880577254,0.27976129180948456,0.04586845550700972,0.7434430138292798,2.65741914837725,1.0,0.028607928301499354,2.807324481552993,0.6647056095838584,0.15517584605175846,0.6437889504504991,0.45369935168782927
"frozenset({'attacktype1_txt_Armed Assault', 'region_txt_Sub-Saharan Africa'})",frozenset({'weaptype1_txt_Firearms'}),0.03864052056823141,0.32280035894493725,0.03313865964468374,0.8576142131979695,2.6567944843712517,1.0,0.020665485735439408,4.756090170689744,0.6486715730358733,0.10093949306209017,0.7897432630351127,0.4801370675584403
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_Middle East & North Africa', 'casualty_level_1_Low_1_5', 'success_Success'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.05883852871804679,0.27976129180948456,0.04360298336201951,0.7410617551462623,2.648907396563353,1.0,0.027142240559689283,2.7815076471123263,0.6614017659519521,0.14780830798384284,0.6404827428613512,0.44845978453520086
"frozenset({'weaptype1_txt_Firearms', 'targtype1_txt_Private Citizens & Property'})",frozenset({'attacktype1_txt_Armed Assault'}),0.0817678528521902,0.236016103485983,0.05098293050100279,0.6235082458770616,2.641803828924291,1.0,0.03168440048041364,2.0292181386382984,0.6768122421565891,0.19108970942307338,0.5071993587288514,0.4197614363124478
"frozenset({'success_Success', 'attacktype1_txt_Armed Assault', 'region_txt_Sub-Saharan Africa'})",frozenset({'weaptype1_txt_Firearms'}),0.036737916255988545,0.32280035894493725,0.03130960962286263,0.8522423918846769,2.640153172909114,1.0,0.019450597068540486,4.583179503870394,0.644927385505344,0.09538962591131826,0.7818108587814372,0.47461805902699716
"frozenset({'attacktype1_txt_Armed Assault', 'decade_2010s'})",frozenset({'weaptype1_txt_Firearms'}),0.12181571217715796,0.32280035894493725,0.10364780244298316,0.8508574188873681,2.6358626789275226,1.0,0.0643256468270634,4.540619023775941,0.706705385371247,0.30398078637788706,0.7797657115112009,0.5859734541610578
"frozenset({'weaptype1_txt_Firearms', 'casualty_level_1_Low_1_5'})","frozenset({'success_Success', 'attacktype1_txt_Armed Assault'})",0.2003373690120678,0.22095708842696796,0.11645605621509236,0.5812997185167055,2.6308262959793667,1.0,0.07219009445506679,1.8606218959614305,0.7751910143413545,0.3820255445098607,0.4625452908134919,0.5541762684904876
"frozenset({'success_Success', 'attacktype1_txt_Armed Assault'})","frozenset({'weaptype1_txt_Firearms', 'casualty_level_1_Low_1_5'})",0.22095708842696796,0.2003373690120678,0.11645605621509236,0.5270528184642699,2.6308262959793667,1.0,0.07219009445506679,1.6908074774677972,0.7957087816828163,0.3820255445098607,0.40856660895678715,0.5541762684904876
"frozenset({'success_Success', 'attacktype1_txt_Armed Assault', 'decade_2010s'})",frozenset({'weaptype1_txt_Firearms'}),0.10997347141925455,0.32280035894493725,0.09338943073882833,0.8491996254514648,2.6307270172407704,1.0,0.05788995469027216,4.490702646345917,0.696470185489715,0.27517302162950974,0.7773176986426169,0.5692549039469267
"frozenset({'attacktype1_txt_Armed Assault', 'region_txt_Middle East & North Africa'})","frozenset({'weaptype1_txt_Firearms', 'success_Success'})",0.05068871333931575,0.29607072980566956,0.03942509966606352,0.7777885266518332,2.6270362057145813,1.0,0.02441765531478193,3.1678349438392654,0.6524128623389247,0.12828081372157957,0.6843269874446022,0.45547480590765166
"frozenset({'weaptype1_txt_Firearms', 'success_Success', 'casualty_level_1_Low_1_5'})",frozenset({'attacktype1_txt_Armed Assault'}),0.18785275411781435,0.236016103485983,0.11645605621509236,0.619932652901407,2.6266540449780145,1.0,0.07211978115909537,2.0101276848595795,0.7625310728288307,0.37882630680639967,0.5025191645624957,0.5566784246826122
"frozenset({'region_txt_Middle East & North Africa', 'casualty_level_2_Medium_6_20'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s', 'success_Success'})",0.05455276539613889,0.23279932918487134,0.03329557546425016,0.6103370786516854,2.621730400979818,1.0,0.020595728274849366,1.9688829210653533,0.6542644634422108,0.1310557807373094,0.4920977833161838,0.37667986107413126
"frozenset({'success_Success', 'attacktype1_txt_Armed Assault', 'region_txt_Middle East & North Africa'})",frozenset({'weaptype1_txt_Firearms'}),0.046589287553142976,0.32280035894493725,0.03942509966606352,0.8462267129775813,2.621517261453632,1.0,0.02438606092092007,4.403883497374506,0.6487671137446542,0.11948283548818547,0.772927689709281,0.48418066724848624
"frozenset({'weaptype1_txt_Firearms', 'decade_1980s'})","frozenset({'success_Success', 'attacktype1_txt_Armed Assault'})",0.05947109561567393,0.22095708842696796,0.03434004638823916,0.5774241424802111,2.613286347095693,1.0,0.021199486255438032,1.8435575476210213,0.6563754243926065,0.13954368835309355,0.4575704993367697,0.36641957234973715
"frozenset({'attacktype1_txt_Armed Assault', 'region_txt_Middle East & North Africa'})",frozenset({'weaptype1_txt_Firearms'}),0.05068871333931575,0.32280035894493725,0.04239178937974119,0.8363161458837186,2.5908154148811713,1.0,0.026029454519353037,4.137241542308617,0.646806944177948,0.1280342411990344,0.7582930583641992,0.48382062288185534
"frozenset({'attacktype1_txt_Armed Assault', 'decade_2010s'})","frozenset({'weaptype1_txt_Firearms', 'success_Success'})",0.12181571217715796,0.29607072980566956,0.09338943073882833,0.7666451976491425,2.5893988174796663,1.0,0.05732336393273978,3.0165621752919707,0.698953489849808,0.287797506611258,0.6684968046769296,0.5410373293555594
"frozenset({'targtype1_txt_Private Citizens & Property', 'attacktype1_txt_Bombing/Explosion'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s', 'success_Success'})",0.11059132745879734,0.23279932918487134,0.06653230749616292,0.6016051079678978,2.584221827762009,1.0,0.04078672065009045,1.9257291851857088,0.6892628039733605,0.24031172511512572,0.480716183930315,0.44369881517404897
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_Middle East & North Africa'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.16837067439477077,0.27976129180948456,0.1213841936733503,0.7209342963653309,2.5769622798863896,1.0,0.07428059630183512,2.5808929539166714,0.7358400950562415,0.37149203109523665,0.6125372040392315,0.5774095866598442
"frozenset({'weaptype1_txt_Explosives', 'targtype1_txt_Business'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'casualty_level_0_None'})",0.061427639740892756,0.2247181644772006,0.03556104760924038,0.5789095553604214,2.576158258978465,1.0,0.021757141158500214,1.8411290148993567,0.6518677898815871,0.1419122539235255,0.456855010209774,0.36857843840423804
frozenset({'weaptype1_txt_Incendiary'}),"frozenset({'success_Success', 'casualty_level_0_None'})",0.06236913465829128,0.3199023199023199,0.05131147299821999,0.8227061875933643,2.571741861217425,1.0,0.031359442130732426,3.835992192089755,0.6518113984679478,0.15503830026817597,0.7393112524936543,0.4915517510209993
"frozenset({'weaptype1_txt_Firearms', 'success_Success', 'decade_1980s'})",frozenset({'attacktype1_txt_Armed Assault'}),0.05676429772815315,0.236016103485983,0.03434004638823916,0.6049585348997928,2.563208721627426,1.0,0.02094275802132222,1.9339334323302566,0.646565855894695,0.13287416514875533,0.4829191205433225,0.3752286389568254
"frozenset({'weaptype1_txt_Explosives', 'region_txt_South Asia'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.12537083621420972,0.25807748699314964,0.08291039616340821,0.6613212344037235,2.5624909871401433,1.0,0.05055500581101521,2.190637820769851,0.6971580073384382,0.27587332147693716,0.5435119440928067,0.49129143612642945
"frozenset({'targtype1_txt_Private Citizens & Property', 'attacktype1_txt_Armed Assault'})",frozenset({'weaptype1_txt_Firearms'}),0.06163849537343513,0.32280035894493725,0.05098293050100279,0.8271280827366746,2.562351806051631,1.0,0.031086002069632076,3.9173490511100493,0.6497853170106528,0.15289256198347106,0.7447253265019537,0.4925337963395506
"frozenset({'targtype1_txt_Private Citizens & Property', 'success_Success', 'attacktype1_txt_Armed Assault'})",frozenset({'weaptype1_txt_Firearms'}),0.0592749508412159,0.32280035894493725,0.049026386375783965,0.8271012574454003,2.562268704250375,1.0,0.029892410967795963,3.916741273240954,0.6481392951390432,0.14720475860952018,0.7446857144146931,0.4894898044659136
"frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s', 'casualty_level_2_Medium_6_20'})","frozenset({'success_Success', 'region_txt_Middle East & North Africa'})",0.05184106388925666,0.24364123159303883,0.03230994797259858,0.6232500945894817,2.558064948672213,1.0,0.019679327319526672,2.007588475922268,0.6423812380487156,0.12277105964336954,0.5018899480678634,0.37793145151323293
"frozenset({'attacktype1_txt_Bombing/Explosion', 'weaptype1_txt_Explosives', 'decade_2010s', 'casualty_level_2_Medium_6_20'})","frozenset({'success_Success', 'region_txt_Middle East & North Africa'})",0.05176260597947345,0.24364123159303883,0.03224129730153827,0.6228685107995453,2.55649877784209,1.0,0.01962979223023416,2.0055571864616635,0.6420755267278014,0.12251476698902494,0.5013854470216997,0.3775997748619954
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_Middle East & North Africa', 'success_Success'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.1495947158597761,0.27976129180948456,0.10598192525903369,0.7084603533615236,2.5323744710328975,1.0,0.06413111430222994,2.4704657376622503,0.7115591887700109,0.3277378461165196,0.5952180251865063,0.5436450964031203
frozenset({'attacktype1_txt_Armed Assault'}),"frozenset({'weaptype1_txt_Firearms', 'casualty_level_1_Low_1_5'})",0.236016103485983,0.2003373690120678,0.11953062555472194,0.5064511437535061,2.5279913889804493,1.0,0.07224778033786017,1.6202299344171824,0.7911541527093927,0.37727905896919983,0.38280365103875647,0.5515489105133948
"frozenset({'weaptype1_txt_Firearms', 'casualty_level_1_Low_1_5'})",frozenset({'attacktype1_txt_Armed Assault'}),0.2003373690120678,0.236016103485983,0.11953062555472194,0.5966466772732836,2.527991388980449,1.0,0.07224778033786017,1.8940810784683637,0.7558550429991131,0.37727905896919983,0.4720394964250192,0.5515489105133948
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_South Asia'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.11733870770015348,0.27976129180948456,0.08291039616340821,0.7065903297254378,2.525690116582035,1.0,0.050083567717957765,2.454720417076036,0.6843719269244406,0.2638865044558551,0.5926216309427369,0.5014757720281119
"frozenset({'weaptype1_txt_Firearms', 'targtype1_txt_Private Citizens & Property', 'casualty_level_1_Low_1_5'})",frozenset({'attacktype1_txt_Armed Assault'}),0.0506740024812314,0.236016103485983,0.030113126498668666,0.5942519837429843,2.517845074830993,1.0,0.018153245885009398,1.882902357876425,0.6350136595924247,0.11736488036082868,0.4689050147412742,0.3609206356561631
"frozenset({'attacktype1_txt_Bombing/Explosion', 'targtype1_txt_Police'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s', 'success_Success'})",0.054297777189343456,0.23279932918487134,0.0317803570815619,0.5852975706673891,2.5141720670620606,1.0,0.01913987097565313,1.8500028370940589,0.63683338626263,0.12447423512013366,0.45946028841189424,0.360905762690198
"frozenset({'attacktype1_txt_Bombing/Explosion', 'targtype1_txt_Business'})","frozenset({'weaptype1_txt_Explosives', 'casualty_level_0_None'})",0.06135408545047099,0.23142631576366515,0.03556104760924038,0.5796035805626598,2.5044843264694094,1.0,0.021362097656388787,1.82821177512643,0.6399816994249701,0.13825183490611,0.45301741646924626,0.3666319629691146
"frozenset({'success_Success', 'attacktype1_txt_Assassination', 'casualty_level_1_Low_1_5'})",frozenset({'weaptype1_txt_Firearms'}),0.07091614320529983,0.32280035894493725,0.057313503096635625,0.8081869727561886,2.503674331087246,1.0,0.03442174661497427,3.5305195417946336,0.6464293032371037,0.17037155809512705,0.716755568645945,0.4928689500795025
"frozenset({'weaptype1_txt_Explosives', 'region_txt_South Asia', 'success_Success'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.10363309158489882,0.25807748699314964,0.06691478980635607,0.645689410428693,2.501920713625951,1.0,0.040169421960794455,2.093989101213511,0.6697113342992774,0.22698692571276488,0.5224425956083159,0.4524855944410233
"frozenset({'weaptype1_txt_Explosives', 'region_txt_Middle East & North Africa', 'casualty_level_0_None'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.05305716149089643,0.25807748699314964,0.034222359523564345,0.6450092421441774,2.4992851939902003,1.0,0.020529500619004083,2.089976982747753,0.6334971594197913,0.1235855571886455,0.5215258310236168,0.38880711014676095
"frozenset({'attacktype1_txt_Bombing/Explosion', 'targtype1_txt_Military'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.06615963242469267,0.27976129180948456,0.046157769049335315,0.6976726949303291,2.493814245772926,1.0,0.027648864816562632,2.3823144522938065,0.6414456315881557,0.15398079534115264,0.5802401320123158,0.431331264383064
"frozenset({'attacktype1_txt_Bombing/Explosion', 'success_Success', 'targtype1_txt_Military'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.060814687320711415,0.27976129180948456,0.04241630747654844,0.697468150298339,2.4930831059119853,1.0,0.025402711990716333,2.3807037470625727,0.6376699234819085,0.1422603776067364,0.5799561364013274,0.4245421099244622
"frozenset({'weaptype1_txt_Explosives', 'success_Success', 'targtype1_txt_Military'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.06621847585703007,0.25807748699314964,0.04241630747654844,0.6405509478672986,2.4820101719461536,1.0,0.025326809634849567,2.064054720981563,0.639443755714075,0.15047665437339086,0.5155167206398245,0.40245293925760905
"frozenset({'weaptype1_txt_Firearms', 'decade_1980s'})",frozenset({'attacktype1_txt_Armed Assault'}),0.05947109561567393,0.236016103485983,0.03470781784034796,0.583608179419525,2.4727472863061886,1.0,0.02067168158309427,1.8347716231528708,0.6332516796555306,0.13309264586976552,0.4549730400333964,0.3653325848584193
"frozenset({'targtype1_txt_Private Citizens & Property', 'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})","frozenset({'success_Success', 'region_txt_Middle East & North Africa'})",0.07164678249015598,0.24364123159303883,0.043156754000127494,0.6023543905276847,2.472300712770222,1.0,0.025700643674547323,1.9020925929766113,0.6414783173300636,0.1585880063427995,0.4742632384498769,0.3897433909728952
"frozenset({'targtype1_txt_Private Citizens & Property', 'weaptype1_txt_Explosives', 'success_Success'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.1042901765793332,0.25807748699314964,0.06653230749616292,0.6379537333082566,2.471946471352576,1.0,0.03961736080649677,2.0492477930687913,0.6647917441584095,0.22489640311619424,0.5120160659036362,0.44787673365013814
"frozenset({'weaptype1_txt_Explosives', 'casualty_level_1_Low_1_5', 'success_Success'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.14199410584952754,0.25807748699314964,0.09049139169621097,0.637289774493214,2.4693737602541446,1.0,0.05384590969072561,2.0454965447147826,0.6935139156050606,0.29230354964915334,0.5111211492467045,0.49396314679439346
"frozenset({'weaptype1_txt_Explosives', 'success_Success', 'casualty_level_2_Medium_6_20'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.08013494760482712,0.25807748699314964,0.05106629203014745,0.637253702117244,2.469233986822567,1.0,0.030385266131965957,2.0452931355529604,0.6468515164250215,0.17784077325045253,0.5110725291073535,0.41756281913766435
"frozenset({'targtype1_txt_Private Citizens & Property', 'attacktype1_txt_Bombing/Explosion', 'weaptype1_txt_Explosives', 'decade_2010s'})","frozenset({'success_Success', 'region_txt_Middle East & North Africa'})",0.07147515581250521,0.24364123159303883,0.04299983818056107,0.6016053787047201,2.469226471936406,1.0,0.025585543190097954,1.8985165159806898,0.6408173946427224,0.15801993044167734,0.4732729520219927,0.38904686276136863
"frozenset({'weaptype1_txt_Explosives', 'targtype1_txt_Military'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.0724705905428797,0.25807748699314964,0.046157769049335315,0.6369172474457,2.467930290496847,1.0,0.027454741161119404,2.043397841917302,0.6412758056475418,0.1623042968480585,0.5106190387958378,0.4078848065083336
"frozenset({'weaptype1_txt_Explosives', 'targtype1_txt_Business', 'success_Success'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'casualty_level_0_None'})",0.05675449048943025,0.2247181644772006,0.03138806753264584,0.5530499395196129,2.4610824888422584,1.0,0.018634302604022338,1.734605057866012,0.6293957689332816,0.1255098039215686,0.4234998938431297,0.3463637111131571
"frozenset({'weaptype1_txt_Explosives', 'targtype1_txt_Police'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s', 'success_Success'})",0.05911803502164948,0.21843172445582085,0.0317803570815619,0.5375746516257465,2.4610649069635224,1.0,0.01886710274534339,1.6901501578404705,0.6309737587244498,0.12930965682362328,0.40833659343160694,0.34153398649308425
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_South Asia'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s', 'success_Success'})",0.11733870770015348,0.23279932918487134,0.06691478980635607,0.570270383217017,2.4496221067894575,1.0,0.03959841736634064,1.7853102063537112,0.6704426422392432,0.23626164340870529,0.43987325203143046,0.42885293779070965
"frozenset({'weaptype1_txt_Explosives', 'region_txt_South Asia'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s', 'success_Success'})",0.12537083621420972,0.21843172445582085,0.06691478980635607,0.5337348926350373,2.4434861463678477,1.0,0.039529821855617965,1.676231532659846,0.6754275710678421,0.24166755215527924,0.4034237033990174,0.4200383970415056
"frozenset({'targtype1_txt_Private Citizens & Property', 'weaptype1_txt_Explosives'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.11353349907566775,0.25807748699314964,0.07147515581250521,0.6295512460588262,2.439388469694518,1.0,0.0421747156815178,2.0027669282555216,0.6656328152344194,0.23814269609685168,0.5006907763995114,0.45325177731404165
"frozenset({'weaptype1_txt_Explosives', 'decade_2010s', 'casualty_level_2_Medium_6_20'})","frozenset({'success_Success', 'region_txt_Middle East & North Africa'})",0.056102309114357304,0.24364123159303883,0.03329557546425016,0.5934795909448475,2.435875024372533,1.0,0.019626739776414777,1.8605677637807014,0.6245061438457373,0.12496089220972817,0.46252965386867445,0.365068902263069
"frozenset({'weaptype1_txt_Explosives', 'casualty_level_2_Medium_6_20'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.08238080527237154,0.25807748699314964,0.05176260597947345,0.6283333333333333,2.4346692950788524,1.0,0.03050197477830779,1.9962040708704492,0.642168998137406,0.1792981621768523,0.4990492131578773,0.41445167521692317
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_South Asia', 'success_Success'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.0989010989010989,0.27976129180948456,0.06691478980635607,0.6765828747087114,2.4184291913030607,1.0,0.03924609061640705,2.2269652775554967,0.6508813446627798,0.2146441211167912,0.5509584230708421,0.45788408967154004
"frozenset({'success_Failed', 'casualty_level_0_None', 'attacktype1_txt_Bombing/Explosion'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.05229710048987157,0.27976129180948456,0.0353698064541438,0.6763244256915143,2.4175053715153934,1.0,0.020739102063206904,2.2251870865735364,0.6187070378771495,0.11921525849530609,0.5505995850713594,0.40137647352022954
"frozenset({'success_Success', 'attacktype1_txt_Assassination'})",frozenset({'weaptype1_txt_Firearms'}),0.07722219770412542,0.32280035894493725,0.060236060236060235,0.7800355600711201,2.4164643515906907,1.0,0.03530870709865164,3.078677813895821,0.6352257833340493,0.1772762039455645,0.6751852384531983,0.48332012398731383
"frozenset({'success_Failed', 'weaptype1_txt_Explosives', 'casualty_level_0_None'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.05692121354771957,0.25807748699314964,0.0353698064541438,0.621381805651275,2.4077334791615077,1.0,0.02067972270514791,1.959553249370539,0.6199605454425375,0.12648838228846995,0.4896795989998094,0.3792164585923105
"frozenset({'attacktype1_txt_Bombing/Explosion', 'region_txt_Middle East & North Africa', 'casualty_level_0_None'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.05085053277824362,0.27976129180948456,0.034222359523564345,0.6729990356798458,2.405618845005024,1.0,0.019996348784322375,2.202558361526289,0.6156106798335147,0.11546415631255895,0.5459825185712499,0.3976630178048671
"frozenset({'success_Failed', 'attacktype1_txt_Bombing/Explosion'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.058902275769745646,0.27976129180948456,0.03961143720179865,0.6724941724941725,2.403814223706603,1.0,0.023132860441936104,2.1991630307027132,0.6205460487135211,0.13245662939035188,0.5452815521000899,0.407042150399088
"frozenset({'targtype1_txt_Private Citizens & Property', 'weaptype1_txt_Explosives', 'decade_2010s'})","frozenset({'success_Success', 'region_txt_Middle East & North Africa'})",0.07445165276490577,0.24364123159303883,0.04352942907159774,0.5846670618454851,2.399704918673502,1.0,0.025389936697818825,1.8210902601844103,0.6302016522198574,0.15854050578654091,0.4508783985815529,0.38166452959440056
"frozenset({'attacktype1_txt_Bombing/Explosion', 'casualty_level_1_Low_1_5', 'success_Success'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.13509471340796642,0.27976129180948456,0.09049139169621097,0.6698366606170598,2.3943150115034992,1.0,0.05269712015656619,2.181461786570877,0.6733037960837617,0.2789804680413618,0.5415917866835805,0.49664798045225844
"frozenset({'weaptype1_txt_Explosives', 'casualty_level_1_Low_1_5'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.15213969430836902,0.25807748699314964,0.0938797926749734,0.6170631083607296,2.390999368252175,1.0,0.054615962695963534,1.9374537403038914,0.6861564782451901,0.29677109330191753,0.48385864436528486,0.4904145106690595
"frozenset({'attacktype1_txt_Bombing/Explosion', 'casualty_level_1_Low_1_5'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.14036120060216445,0.27976129180948456,0.0938797926749734,0.6688443264393517,2.3907679368839556,1.0,0.05461216187458167,2.174924863724583,0.6767078868021348,0.28776059280636096,0.5402140015598106,0.5022076922107717
"frozenset({'attacktype1_txt_Bombing/Explosion', 'targtype1_txt_Business', 'success_Success'})","frozenset({'weaptype1_txt_Explosives', 'casualty_level_0_None'})",0.056788815824960405,0.23142631576366515,0.03138806753264584,0.5527156549520766,2.388300799449771,1.0,0.01824564110969393,1.7183111654712342,0.6162906911924463,0.12221479713603818,0.4180332293157408,0.3441722145933177
"frozenset({'success_Success', 'region_txt_Middle East & North Africa', 'casualty_level_2_Medium_6_20'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.0524736307868838,0.25807748699314964,0.03230994797259858,0.6157368470236426,2.385860363868107,1.0,0.018767685205713237,1.9307667343595099,0.6130320021449703,0.11612209650699659,0.4820710434853601,0.37046580143315894
"frozenset({'success_Success', 'region_txt_Middle East & North Africa', 'casualty_level_2_Medium_6_20'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'weaptype1_txt_Explosives', 'decade_2010s'})",0.0524736307868838,0.25763616125061906,0.03224129730153827,0.6144285580786842,2.3848692477644495,1.0,0.018722192498723225,1.9253600190152995,0.6128481690784383,0.11603077683266862,0.4806166170878332,0.36978565323043466
"frozenset({'attacktype1_txt_Bombing/Explosion', 'success_Success', 'casualty_level_2_Medium_6_20'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.07679067920031775,0.27976129180948456,0.05106629203014745,0.665006385696041,2.3770493101272407,1.0,0.029583232418138844,2.150007276070049,0.6274962294549328,0.1671642749365951,0.5348852949800811,0.42377080835667924
"frozenset({'attacktype1_txt_Bombing/Explosion', 'casualty_level_2_Medium_6_20'})","frozenset({'weaptype1_txt_Explosives', 'decade_2010s'})",0.07786947545983691,0.27976129180948456,0.05176260597947345,0.6647355163727959,2.3760810942547264,1.0,0.02997774093230252,2.1482702265336937,0.6280444339967445,0.16923175580351418,0.5345092122728275,0.4248798524162234
"frozenset({'attacktype1_txt_Assassination', 'casualty_level_1_Low_1_5'})",frozenset({'weaptype1_txt_Firearms'}),0.08649494191662867,0.32280035894493725,0.06622337947639152,0.765632972390725,2.37184671941869,1.0,0.03830278117878229,2.8894834224891746,0.6331520441413615,0.1930306018895702,0.6539173776818074,0.48539285831099543
"frozenset({'region_txt_Middle East & North Africa', 'casualty_level_2_Medium_6_20'})","frozenset({'attacktype1_txt_Bombing/Explosion', 'decade_2010s'})",0.05455276539613889,0.25807748699314964,0.0328738641991654,0.6026067415730337,2.334983762411749,1.0,0.018795023597203024,1.866973073332099,0.6047206827311076,0.11750889554959595,0.4643736354401514,0.3649932814838378
