decade,region_txt,country_txt,attacktype1_txt,targtype1_txt,weaptype1_txt,casualty_level,support,total_killed,total_wounded,total_casualties,avg_casualties_per_event,cuboid_level
1980s,South America,ALL,Bombing/Explosion,Business,ALL,1_Low_1_5,111,52.0,187.0,239.0,2.1531531531531534,5
2010s,Sub-Saharan Africa,ALL,Unknown,Private Citizens & Property,ALL,1_Low_1_5,111,246.0,29.0,275.0,2.4774774774774775,5
1970s,South America,ALL,Assassination,ALL,Firearms,1_Low_1_5,111,121.0,18.0,139.0,1.2522522522522523,5
1980s,North America,ALL,Facility/Infrastructure Attack,ALL,Incendiary,0_None,111,0.0,0.0,0.0,0.0,5
1980s,Middle East & North Africa,ALL,ALL,Business,Explosives,0_None,111,0.0,0.0,0.0,0.0,5
1980s,South America,ALL,ALL,Educational Institution,Explosives,0_None,111,0.0,0.0,0.0,0.0,5
1980s,Western Europe,ALL,ALL,Business,Explosives,1_Low_1_5,111,44.0,174.0,218.0,1.9639639639639639,5
2010s,South Asia,ALL,ALL,Transportation,Explosives,1_Low_1_5,111,58.0,202.0,260.0,2.3423423423423424,5
2010s,ALL,India,Facility/Infrastructure Attack,Government (General),Incendiary,ALL,111,2.0,2.0,4.0,0.036036036036036036,5
1970s,ALL,Spain,Assassination,Police,ALL,1_Low_1_5,111,115.0,37.0,152.0,1.3693693693693694,5
1980s,ALL,Chile,Bombing/Explosion,Government (General),ALL,0_None,111,0.0,0.0,0.0,0.0,5
1980s,ALL,South Africa,Bombing/Explosion,Government (General),ALL,0_None,111,0.0,0.0,0.0,0.0,5
1990s,ALL,Colombia,Assassination,Private Citizens & Property,ALL,1_Low_1_5,111,246.0,9.0,255.0,2.2972972972972974,5
1980s,ALL,Chile,ALL,Government (General),Explosives,0_None,111,0.0,0.0,0.0,0.0,5
2000s,ALL,India,ALL,Private Citizens & Property,Explosives,2_Medium_6_20,111,229.0,1083.0,1312.0,11.81981981981982,5
2010s,ALL,India,ALL,Private Citizens & Property,Unknown,0_None,111,0.0,0.0,0.0,0.0,5
2010s,ALL,Libya,ALL,Private Citizens & Property,Unknown,0_None,111,0.0,0.0,0.0,0.0,5
1990s,ALL,ALL,Bombing/Explosion,Educational Institution,Explosives,0_None,111,0.0,0.0,0.0,0.0,5
2000s,ALL,ALL,Assassination,Police,Firearms,1_Low_1_5,111,139.0,49.0,188.0,1.6936936936936937,5
2010s,ALL,ALL,Assassination,Terrorists/Non-State Militia,Firearms,1_Low_1_5,111,166.0,53.0,219.0,1.972972972972973,5
ALL,Middle East & North Africa,West Bank and Gaza Strip,Armed Assault,Military,Melee,ALL,111,79.0,71.0,150.0,1.3513513513513513,5
ALL,South Asia,Afghanistan,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,ALL,111,90.0,27.0,117.0,1.054054054054054,5
ALL,South Asia,India,Hostage Taking (Kidnapping),Business,Firearms,ALL,111,24.0,9.0,33.0,0.2972972972972973,5
ALL,Western Europe,Spain,Armed Assault,Police,Firearms,ALL,111,90.0,130.0,220.0,1.981981981981982,5
ALL,Middle East & North Africa,Iraq,Unknown,Military,ALL,1_Low_1_5,111,260.0,86.0,346.0,3.1171171171171173,5
ALL,South Asia,Afghanistan,Assassination,Private Citizens & Property,ALL,1_Low_1_5,111,150.0,39.0,189.0,1.7027027027027026,5
ALL,South Asia,India,Bombing/Explosion,Military,ALL,2_Medium_6_20,111,352.0,749.0,1101.0,9.91891891891892,5
ALL,South Asia,Nepal,Bombing/Explosion,Government (General),ALL,0_None,111,0.0,0.0,0.0,0.0,5
ALL,South Asia,Sri Lanka,Assassination,Government (General),ALL,1_Low_1_5,111,148.0,38.0,186.0,1.6756756756756757,5
ALL,Western Europe,United Kingdom,Bombing/Explosion,Government (General),ALL,0_None,111,0.0,0.0,0.0,0.0,5
ALL,Middle East & North Africa,Yemen,Hostage Taking (Kidnapping),ALL,Firearms,0_None,111,0.0,0.0,0.0,0.0,5
ALL,Middle East & North Africa,Lebanon,ALL,Private Citizens & Property,Explosives,1_Low_1_5,111,86.0,157.0,243.0,2.189189189189189,5
ALL,Middle East & North Africa,Libya,ALL,Private Citizens & Property,Unknown,0_None,111,0.0,0.0,0.0,0.0,5
ALL,Middle East & North Africa,Turkey,ALL,Government (General),Firearms,1_Low_1_5,111,129.0,56.0,185.0,1.6666666666666667,5
ALL,South Asia,Pakistan,ALL,Terrorists/Non-State Militia,Explosives,1_Low_1_5,111,134.0,158.0,292.0,2.630630630630631,5
ALL,Southeast Asia,Thailand,ALL,Business,Explosives,1_Low_1_5,111,20.0,249.0,269.0,2.4234234234234235,5
ALL,Southeast Asia,ALL,Armed Assault,Educational Institution,Firearms,1_Low_1_5,111,95.0,49.0,144.0,1.2972972972972974,5
ALL,ALL,India,Bombing/Explosion,Government (General),Explosives,1_Low_1_5,111,67.0,185.0,252.0,2.27027027027027,5
ALL,ALL,Iraq,Unknown,Military,Unknown,1_Low_1_5,111,260.0,86.0,346.0,3.1171171171171173,5
ALL,ALL,Nigeria,Armed Assault,Private Citizens & Property,Firearms,0_None,111,0.0,0.0,0.0,0.0,5
ALL,ALL,Pakistan,Assassination,Police,Firearms,1_Low_1_5,111,126.0,46.0,172.0,1.5495495495495495,5
ALL,ALL,Philippines,Assassination,Police,Firearms,1_Low_1_5,111,150.0,25.0,175.0,1.5765765765765767,5
ALL,ALL,Somalia,Armed Assault,Government (General),Firearms,1_Low_1_5,111,123.0,47.0,170.0,1.5315315315315314,5
ALL,ALL,Turkey,Facility/Infrastructure Attack,Business,Incendiary,0_None,111,0.0,0.0,0.0,0.0,5
1980s,South Asia,India,Armed Assault,Private Citizens & Property,ALL,ALL,110,665.0,368.0,1033.0,9.39090909090909,5
1980s,Western Europe,Spain,Assassination,Police,ALL,ALL,110,102.0,33.0,135.0,1.2272727272727273,5
1990s,South Asia,Pakistan,Assassination,Unknown,ALL,ALL,110,137.0,36.0,173.0,1.5727272727272728,5
2010s,Middle East & North Africa,Iraq,Assassination,Military,ALL,ALL,110,114.0,163.0,277.0,2.518181818181818,5
1990s,Middle East & North Africa,West Bank and Gaza Strip,Assassination,ALL,Firearms,ALL,110,102.0,21.0,123.0,1.1181818181818182,5
2010s,Southeast Asia,Philippines,Unknown,ALL,Unknown,ALL,110,71.0,63.0,134.0,1.2181818181818183,5
1990s,South America,Peru,Armed Assault,ALL,ALL,2_Medium_6_20,110,1013.0,133.0,1146.0,10.418181818181818,5
1990s,Southeast Asia,Philippines,Hostage Taking (Kidnapping),ALL,ALL,0_None,110,0.0,0.0,0.0,0.0,5
2010s,Sub-Saharan Africa,Kenya,Armed Assault,ALL,ALL,1_Low_1_5,110,147.0,115.0,262.0,2.381818181818182,5
1990s,Southeast Asia,Philippines,ALL,Business,Explosives,ALL,110,16.0,159.0,175.0,1.5909090909090908,5
2010s,Middle East & North Africa,Syria,ALL,Military,Unknown,ALL,110,1254.0,101.0,1355.0,12.318181818181818,5
1990s,Middle East & North Africa,Israel,ALL,Private Citizens & Property,ALL,1_Low_1_5,110,75.0,77.0,152.0,1.3818181818181818,5
1990s,Middle East & North Africa,Turkey,ALL,Military,ALL,2_Medium_6_20,110,870.0,221.0,1091.0,9.918181818181818,5
2010s,Southeast Asia,Philippines,ALL,Police,ALL,0_None,110,0.0,0.0,0.0,0.0,5
1980s,Western Europe,West Germany (FRG),ALL,ALL,Explosives,0_None,110,0.0,0.0,0.0,0.0,5
1990s,Middle East & North Africa,Israel,ALL,ALL,Melee,1_Low_1_5,110,49.0,100.0,149.0,1.3545454545454545,5
2010s,Southeast Asia,Philippines,ALL,ALL,Firearms,2_Medium_6_20,110,430.0,524.0,954.0,8.672727272727272,5
1980s,South Asia,ALL,Bombing/Explosion,Police,Explosives,ALL,110,377.0,484.0,861.0,7.827272727272727,5
1970s,Middle East & North Africa,ALL,Bombing/Explosion,Business,ALL,0_None,110,0.0,0.0,0.0,0.0,5
1980s,Western Europe,ALL,Assassination,Business,ALL,1_Low_1_5,110,102.0,21.0,123.0,1.1181818181818182,5
2000s,South Asia,ALL,Hostage Taking (Kidnapping),Private Citizens & Property,ALL,1_Low_1_5,110,172.0,22.0,194.0,1.7636363636363637,5
1980s,Central America & Caribbean,ALL,Armed Assault,ALL,Incendiary,0_None,110,0.0,0.0,0.0,0.0,5
1980s,South America,ALL,Hostage Taking (Kidnapping),ALL,Firearms,0_None,110,0.0,0.0,0.0,0.0,5
1970s,Middle East & North Africa,ALL,ALL,Business,Explosives,0_None,110,0.0,0.0,0.0,0.0,5
1970s,Western Europe,ALL,ALL,Police,Explosives,0_None,110,0.0,0.0,0.0,0.0,5
1980s,South Asia,ALL,ALL,Military,Firearms,1_Low_1_5,110,236.0,57.0,293.0,2.6636363636363636,5
1990s,South Asia,ALL,ALL,Private Citizens & Property,Unknown,1_Low_1_5,110,140.0,74.0,214.0,1.9454545454545455,5
2000s,South Asia,ALL,ALL,Private Citizens & Property,Unknown,0_None,110,0.0,0.0,0.0,0.0,5
2010s,South Asia,ALL,ALL,Religious Figures/Institutions,Explosives,0_None,110,0.0,0.0,0.0,0.0,5
1990s,ALL,Egypt,Armed Assault,Police,Firearms,ALL,110,220.0,219.0,439.0,3.9909090909090907,5
1990s,ALL,Philippines,Bombing/Explosion,Business,Explosives,ALL,110,16.0,159.0,175.0,1.5909090909090908,5
2010s,ALL,Afghanistan,Bombing/Explosion,Government (General),ALL,0_None,110,0.0,0.0,0.0,0.0,5
2010s,ALL,Syria,Bombing/Explosion,Military,ALL,0_None,110,0.0,0.0,0.0,0.0,5
1990s,ALL,Peru,Armed Assault,ALL,Firearms,2_Medium_6_20,110,1013.0,133.0,1146.0,10.418181818181818,5
2000s,ALL,Sri Lanka,Bombing/Explosion,ALL,Explosives,2_Medium_6_20,110,425.0,771.0,1196.0,10.872727272727273,5
2010s,ALL,India,Hostage Taking (Kidnapping),ALL,Melee,1_Low_1_5,110,128.0,22.0,150.0,1.3636363636363635,5
2000s,ALL,Afghanistan,ALL,Government (General),Firearms,1_Low_1_5,110,149.0,52.0,201.0,1.8272727272727274,5
1980s,ALL,ALL,Unknown,Police,Unknown,1_Low_1_5,110,188.0,85.0,273.0,2.481818181818182,5
2000s,ALL,ALL,Bombing/Explosion,Government (General),Explosives,3_High_21_100,110,1089.0,3662.0,4751.0,43.19090909090909,5
ALL,Middle East & North Africa,Yemen,Assassination,Government (General),Firearms,ALL,110,124.0,44.0,168.0,1.5272727272727273,5
ALL,South America,Colombia,Unknown,Private Citizens & Property,Unknown,ALL,110,476.0,73.0,549.0,4.990909090909091,5
ALL,Southeast Asia,Philippines,Unknown,Military,Unknown,ALL,110,406.0,219.0,625.0,5.681818181818182,5
ALL,Sub-Saharan Africa,South Africa,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,110,60.0,495.0,555.0,5.045454545454546,5
ALL,Middle East & North Africa,Iraq,Armed Assault,Police,ALL,2_Medium_6_20,110,602.0,385.0,987.0,8.972727272727273,5
ALL,Middle East & North Africa,Iraq,Assassination,Military,ALL,1_Low_1_5,110,106.0,112.0,218.0,1.981818181818182,5
ALL,South Asia,Afghanistan,Unknown,Military,ALL,2_Medium_6_20,110,657.0,480.0,1137.0,10.336363636363636,5
ALL,South Asia,Pakistan,Hostage Taking (Kidnapping),Private Citizens & Property,ALL,1_Low_1_5,110,151.0,19.0,170.0,1.5454545454545454,5
ALL,Sub-Saharan Africa,Nigeria,Bombing/Explosion,Utilities,ALL,0_None,110,0.0,0.0,0.0,0.0,5
ALL,East Asia,Japan,Bombing/Explosion,ALL,Explosives,0_None,110,0.0,0.0,0.0,0.0,5
ALL,Sub-Saharan Africa,Kenya,Bombing/Explosion,ALL,Explosives,1_Low_1_5,110,112.0,223.0,335.0,3.0454545454545454,5
ALL,South Asia,Bangladesh,ALL,Private Citizens & Property,Explosives,1_Low_1_5,110,36.0,165.0,201.0,1.8272727272727274,5
ALL,South Asia,India,ALL,Violent Political Party,Firearms,1_Low_1_5,110,143.0,36.0,179.0,1.6272727272727272,5
ALL,South Asia,Pakistan,ALL,Military,Firearms,0_None,110,0.0,0.0,0.0,0.0,5
ALL,South Asia,ALL,Assassination,Private Citizens & Property,Unknown,1_Low_1_5,110,159.0,22.0,181.0,1.6454545454545455,5
ALL,Southeast Asia,ALL,Bombing/Explosion,Business,Explosives,2_Medium_6_20,110,115.0,1052.0,1167.0,10.60909090909091,5
ALL,Sub-Saharan Africa,ALL,Unknown,Private Citizens & Property,Unknown,2_Medium_6_20,110,1025.0,293.0,1318.0,11.981818181818182,5
ALL,ALL,Afghanistan,Unknown,Military,Unknown,2_Medium_6_20,110,657.0,480.0,1137.0,10.336363636363636,5
ALL,ALL,Colombia,Hostage Taking (Kidnapping),Government (General),Firearms,0_None,110,0.0,0.0,0.0,0.0,5
ALL,ALL,India,Bombing/Explosion,Military,Explosives,2_Medium_6_20,110,338.0,749.0,1087.0,9.881818181818181,5
ALL,ALL,Nepal,Bombing/Explosion,Government (General),Explosives,0_None,110,0.0,0.0,0.0,0.0,5
ALL,ALL,Nigeria,Bombing/Explosion,Utilities,Explosives,0_None,110,0.0,0.0,0.0,0.0,5
1980s,South America,Colombia,Bombing/Explosion,Utilities,ALL,ALL,109,8.0,6.0,14.0,0.12844036697247707,5
1980s,South America,Peru,Bombing/Explosion,Transportation,ALL,ALL,109,54.0,41.0,95.0,0.8715596330275229,5
1980s,Sub-Saharan Africa,South Africa,Bombing/Explosion,Business,ALL,ALL,109,34.0,486.0,520.0,4.770642201834862,5
1990s,South America,Peru,Armed Assault,Private Citizens & Property,ALL,ALL,109,877.0,69.0,946.0,8.678899082568808,5
1990s,South Asia,India,Bombing/Explosion,Private Citizens & Property,ALL,ALL,109,329.0,1324.0,1653.0,15.1651376146789,5
2010s,South Asia,Afghanistan,Assassination,Private Citizens & Property,ALL,ALL,109,160.0,73.0,233.0,2.1376146788990824,5
2010s,Southeast Asia,Thailand,Armed Assault,Military,ALL,ALL,109,113.0,106.0,219.0,2.0091743119266057,5
2010s,Sub-Saharan Africa,Somalia,Bombing/Explosion,Business,ALL,ALL,109,1000.0,996.0,1996.0,18.31192660550459,5
2000s,South Asia,Nepal,Armed Assault,ALL,Firearms,ALL,109,1179.0,347.0,1526.0,14.0,5
2010s,Middle East & North Africa,Yemen,Assassination,ALL,Explosives,ALL,109,175.0,226.0,401.0,3.6788990825688073,5
2000s,Middle East & North Africa,West Bank and Gaza Strip,Bombing/Explosion,ALL,ALL,0_None,109,0.0,0.0,0.0,0.0,5
2010s,Eastern Europe,Ukraine,Armed Assault,ALL,ALL,1_Low_1_5,109,70.0,156.0,226.0,2.073394495412844,5
2010s,Southeast Asia,Philippines,Bombing/Explosion,ALL,ALL,2_Medium_6_20,109,187.0,870.0,1057.0,9.697247706422019,5
1970s,Western Europe,Italy,ALL,Business,Explosives,ALL,109,1.0,4.0,5.0,0.045871559633027525,5
1980s,Middle East & North Africa,Israel,ALL,Private Citizens & Property,Explosives,ALL,109,10.0,102.0,112.0,1.0275229357798166,5
1990s,Middle East & North Africa,Turkey,ALL,Private Citizens & Property,Firearms,ALL,109,393.0,175.0,568.0,5.2110091743119265,5
1990s,South Asia,India,ALL,Private Citizens & Property,Explosives,ALL,109,310.0,1294.0,1604.0,14.715596330275229,5
1990s,South Asia,Pakistan,ALL,Unknown,Firearms,ALL,109,218.0,143.0,361.0,3.311926605504587,5
2000s,Middle East & North Africa,Iraq,ALL,Business,ALL,2_Medium_6_20,109,388.0,883.0,1271.0,11.660550458715596,5
2010s,Western Europe,United Kingdom,ALL,Police,ALL,0_None,109,0.0,0.0,0.0,0.0,5
1980s,South Asia,India,ALL,ALL,Unknown,1_Low_1_5,109,174.0,41.0,215.0,1.9724770642201834,5
2010s,Sub-Saharan Africa,Mali,ALL,ALL,Explosives,1_Low_1_5,109,103.0,195.0,298.0,2.7339449541284404,5
2010s,Sub-Saharan Africa,Somalia,ALL,ALL,Firearms,2_Medium_6_20,109,743.0,381.0,1124.0,10.311926605504587,5
2010s,Western Europe,Greece,ALL,ALL,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
1990s,Sub-Saharan Africa,ALL,Assassination,Private Citizens & Property,Firearms,ALL,109,228.0,43.0,271.0,2.4862385321100917,5
1990s,Sub-Saharan Africa,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,109,351.0,941.0,1292.0,11.853211009174313,5
2010s,South Asia,ALL,Armed Assault,Private Citizens & Property,Melee,ALL,109,97.0,34.0,131.0,1.201834862385321,5
1980s,Central America & Caribbean,ALL,Assassination,Private Citizens & Property,ALL,1_Low_1_5,109,155.0,10.0,165.0,1.5137614678899083,5
1990s,Sub-Saharan Africa,ALL,Armed Assault,Private Citizens & Property,ALL,1_Low_1_5,109,245.0,64.0,309.0,2.834862385321101,5
2010s,Sub-Saharan Africa,ALL,Bombing/Explosion,Government (General),ALL,0_None,109,0.0,0.0,0.0,0.0,5
1980s,South America,ALL,Armed Assault,ALL,Firearms,3_High_21_100,109,3516.0,551.0,4067.0,37.31192660550459,5
2010s,Middle East & North Africa,ALL,Assassination,ALL,Firearms,0_None,109,0.0,0.0,0.0,0.0,5
1970s,Western Europe,ALL,ALL,Military,Explosives,1_Low_1_5,109,146.0,17.0,163.0,1.4954128440366972,5
1980s,Central America & Caribbean,ALL,ALL,Business,Firearms,1_Low_1_5,109,165.0,27.0,192.0,1.761467889908257,5
1990s,South America,ALL,ALL,Business,Firearms,1_Low_1_5,109,181.0,29.0,210.0,1.926605504587156,5
1990s,South America,ALL,ALL,Police,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
2000s,ALL,Algeria,Armed Assault,Police,Firearms,ALL,109,191.0,124.0,315.0,2.889908256880734,5
2010s,ALL,Somalia,Bombing/Explosion,Business,Explosives,ALL,109,1000.0,996.0,1996.0,18.31192660550459,5
1990s,ALL,El Salvador,Armed Assault,Military,ALL,1_Low_1_5,109,64.0,219.0,283.0,2.596330275229358,5
2000s,ALL,India,Bombing/Explosion,Private Citizens & Property,ALL,2_Medium_6_20,109,210.0,1079.0,1289.0,11.825688073394495,5
2010s,ALL,India,Facility/Infrastructure Attack,Private Citizens & Property,ALL,0_None,109,0.0,0.0,0.0,0.0,5
1980s,ALL,United States,Facility/Infrastructure Attack,ALL,Incendiary,0_None,109,0.0,0.0,0.0,0.0,5
1990s,ALL,Egypt,Armed Assault,ALL,Firearms,1_Low_1_5,109,129.0,139.0,268.0,2.458715596330275,5
1990s,ALL,South Africa,Bombing/Explosion,ALL,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
1990s,ALL,West Bank and Gaza Strip,Assassination,ALL,Firearms,1_Low_1_5,109,102.0,21.0,123.0,1.128440366972477,5
2010s,ALL,Iraq,Assassination,ALL,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
2010s,ALL,Philippines,Bombing/Explosion,ALL,Explosives,2_Medium_6_20,109,187.0,870.0,1057.0,9.697247706422019,5
1990s,ALL,Spain,ALL,Business,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
1990s,ALL,ALL,Assassination,Violent Political Party,Firearms,1_Low_1_5,109,150.0,28.0,178.0,1.6330275229357798,5
2010s,ALL,ALL,Armed Assault,Police,Firearms,3_High_21_100,109,2334.0,1453.0,3787.0,34.74311926605505,5
ALL,Central America & Caribbean,El Salvador,Armed Assault,Military,ALL,3_High_21_100,109,3357.0,779.0,4136.0,37.944954128440365,5
ALL,Middle East & North Africa,Israel,Bombing/Explosion,Unknown,ALL,0_None,109,0.0,0.0,0.0,0.0,5
ALL,Southeast Asia,Thailand,Bombing/Explosion,Business,ALL,1_Low_1_5,109,18.0,250.0,268.0,2.458715596330275,5
ALL,Middle East & North Africa,Israel,Assassination,ALL,Melee,1_Low_1_5,109,58.0,85.0,143.0,1.311926605504587,5
ALL,Sub-Saharan Africa,Democratic Republic of the Congo,Armed Assault,ALL,Firearms,1_Low_1_5,109,216.0,80.0,296.0,2.7155963302752295,5
ALL,Sub-Saharan Africa,Kenya,Armed Assault,ALL,Firearms,1_Low_1_5,109,147.0,107.0,254.0,2.330275229357798,5
ALL,Sub-Saharan Africa,Mali,Bombing/Explosion,ALL,Explosives,1_Low_1_5,109,112.0,196.0,308.0,2.8256880733944953,5
ALL,Middle East & North Africa,Israel,ALL,Unknown,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
ALL,South Asia,Pakistan,ALL,Military,Firearms,2_Medium_6_20,109,773.0,381.0,1154.0,10.587155963302752,5
ALL,Western Europe,Germany,ALL,Private Citizens & Property,Incendiary,0_None,109,0.0,0.0,0.0,0.0,5
ALL,North America,ALL,Bombing/Explosion,Private Citizens & Property,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
ALL,ALL,El Salvador,Armed Assault,Military,Firearms,3_High_21_100,109,3357.0,779.0,4136.0,37.944954128440365,5
ALL,ALL,Israel,Bombing/Explosion,Unknown,Explosives,0_None,109,0.0,0.0,0.0,0.0,5
1980s,Central America & Caribbean,El Salvador,Bombing/Explosion,Military,ALL,ALL,108,478.0,588.0,1066.0,9.87037037037037,5
1980s,South America,Colombia,Bombing/Explosion,Police,ALL,ALL,108,195.0,408.0,603.0,5.583333333333333,5
1990s,South America,Colombia,Bombing/Explosion,Government (General),ALL,ALL,108,45.0,87.0,132.0,1.2222222222222223,5
1990s,South Asia,Pakistan,Assassination,ALL,Unknown,ALL,108,110.0,29.0,139.0,1.287037037037037,5
1980s,Western Europe,Italy,Bombing/Explosion,ALL,ALL,0_None,108,0.0,0.0,0.0,0.0,5
1980s,South America,Peru,ALL,Transportation,Explosives,ALL,108,54.0,41.0,95.0,0.8796296296296297,5
2010s,South America,Colombia,ALL,Military,Explosives,ALL,108,193.0,283.0,476.0,4.407407407407407,5
2010s,South Asia,India,ALL,Private Citizens & Property,Incendiary,ALL,108,35.0,45.0,80.0,0.7407407407407407,5
1970s,Western Europe,United Kingdom,ALL,Business,ALL,1_Low_1_5,108,137.0,47.0,184.0,1.7037037037037037,5
1990s,Middle East & North Africa,Lebanon,ALL,Terrorists/Non-State Militia,ALL,1_Low_1_5,108,94.0,118.0,212.0,1.962962962962963,5
2000s,Middle East & North Africa,Algeria,ALL,Private Citizens & Property,ALL,2_Medium_6_20,108,853.0,235.0,1088.0,10.074074074074074,5
2010s,Middle East & North Africa,Turkey,ALL,Military,ALL,2_Medium_6_20,108,382.0,659.0,1041.0,9.63888888888889,5
2000s,Middle East & North Africa,ALL,Bombing/Explosion,Government (General),ALL,2_Medium_6_20,108,294.0,837.0,1131.0,10.472222222222221,5
2000s,South Asia,ALL,Armed Assault,Police,ALL,2_Medium_6_20,108,710.0,389.0,1099.0,10.175925925925926,5
2010s,South Asia,ALL,Bombing/Explosion,Government (General),ALL,2_Medium_6_20,108,449.0,714.0,1163.0,10.768518518518519,5
2010s,South Asia,ALL,Bombing/Explosion,Religious Figures/Institutions,ALL,0_None,108,0.0,0.0,0.0,0.0,5
1990s,Southeast Asia,ALL,Armed Assault,ALL,Firearms,2_Medium_6_20,108,716.0,388.0,1104.0,10.222222222222221,5
2010s,South Asia,ALL,Facility/Infrastructure Attack,ALL,Unknown,0_None,108,0.0,0.0,0.0,0.0,5
2010s,Southeast Asia,ALL,Facility/Infrastructure Attack,ALL,Firearms,0_None,108,0.0,0.0,0.0,0.0,5
1980s,South America,ALL,ALL,Business,Explosives,1_Low_1_5,108,50.0,176.0,226.0,2.0925925925925926,5
2010s,Eastern Europe,ALL,ALL,Military,Firearms,0_None,108,0.0,0.0,0.0,0.0,5
2010s,Sub-Saharan Africa,ALL,ALL,Religious Figures/Institutions,Firearms,1_Low_1_5,108,148.0,39.0,187.0,1.7314814814814814,5
1980s,ALL,Israel,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,108,10.0,100.0,110.0,1.0185185185185186,5
1980s,ALL,Peru,Bombing/Explosion,Transportation,Explosives,ALL,108,54.0,41.0,95.0,0.8796296296296297,5
1980s,ALL,Sri Lanka,Bombing/Explosion,Military,Explosives,ALL,108,627.0,444.0,1071.0,9.916666666666666,5
1990s,ALL,Algeria,Armed Assault,Police,Firearms,ALL,108,284.0,156.0,440.0,4.074074074074074,5
1990s,ALL,India,Bombing/Explosion,Private Citizens & Property,Explosives,ALL,108,309.0,1294.0,1603.0,14.842592592592593,5
2000s,ALL,Iraq,Assassination,Government (General),Firearms,ALL,108,158.0,82.0,240.0,2.2222222222222223,5
2010s,ALL,Pakistan,Assassination,Government (General),Firearms,ALL,108,102.0,58.0,160.0,1.4814814814814814,5
2010s,ALL,Thailand,Armed Assault,Police,Firearms,ALL,108,99.0,68.0,167.0,1.5462962962962963,5
1980s,ALL,Peru,Armed Assault,Private Citizens & Property,ALL,2_Medium_6_20,108,1134.0,105.0,1239.0,11.472222222222221,5
1990s,ALL,Spain,Bombing/Explosion,Business,ALL,0_None,108,0.0,0.0,0.0,0.0,5
2010s,ALL,Afghanistan,Unknown,Military,ALL,2_Medium_6_20,108,638.0,477.0,1115.0,10.324074074074074,5
2010s,ALL,Iraq,Unknown,Military,ALL,1_Low_1_5,108,251.0,86.0,337.0,3.1203703703703702,5
